index,sequence.start,batch,Desorb.Start.Time,CreationTime,eithertime,status,Tube,markes_n,GC_n,either_n,markes_GC,create_desorb,desorb.Start.diff,Mixup,nameBlank,kBlank,Cluster,n_peaks,verdict,FileName,sample,user,FullName,id,fuzzy_n
399,2019-08-11T22:11:15Z,NA,2019-08-12T12:31:13Z,2019-08-12T12:29:52Z,2019-08-12T12:29:52Z,Desorbed NA,15,15,15,15,0,81,1867,NA,NA,NA,NA,NA,,2C300_190805_8112019_15.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2019/2C300_190805_8112019_15.qgd,c9d4838b-5648-4df5-bff5-6d48cff2136d,1
400,2019-08-11T22:11:15Z,NA,2019-08-12T13:02:15Z,2019-08-12T13:00:51Z,2019-08-12T13:00:51Z,Desorbed NA,16,16,16,16,0,84,1862,NA,NA,NA,NA,NA,,2C298_190805_8112019_16.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2019/2C298_190805_8112019_16.qgd,c9d4838b-5648-4df5-bff5-6d48cff2136d,1
401,2019-08-11T22:11:15Z,CWu2019.txt,2019-08-12T13:33:26Z,2019-08-12T13:32:03Z,2019-08-12T13:32:03Z,Desorbed NA,17,17,17,17,0,83,1871,FALSE,FALSE,FALSE,18,340,,GNA5redo_leaf_190805_8112019_17.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Temperature expt CWu 2019/GNA5redo_leaf_190805_8112019_17.qgd,c9d4838b-5648-4df5-bff5-6d48cff2136d,1
402,2019-08-11T22:11:15Z,NA,2019-08-12T14:04:32Z,2019-08-12T14:03:12Z,2019-08-12T14:03:12Z,Desorbed NA,18,18,18,18,0,80,1866,NA,NA,NA,NA,NA,,2C277_190805_8112019_18.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2019/2C277_190805_8112019_18.qgd,c9d4838b-5648-4df5-bff5-6d48cff2136d,1
403,2019-08-11T22:11:15Z,NA,2019-08-12T14:35:38Z,2019-08-12T14:34:19Z,2019-08-12T14:34:19Z,Desorbed NA,19,19,19,19,0,79,1866,NA,NA,NA,NA,NA,,2D225_190805_8112019_19.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2019/2D225_190805_8112019_19.qgd,c9d4838b-5648-4df5-bff5-6d48cff2136d,1
404,2019-08-11T22:11:15Z,NA,2019-08-12T15:06:58Z,2019-08-12T15:05:40Z,2019-08-12T15:05:40Z,Desorbed NA,20,20,20,20,0,78,1880,NA,NA,NA,NA,NA,,5A200_190805_8112019_20.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2019/5A200_190805_8112019_20.qgd,c9d4838b-5648-4df5-bff5-6d48cff2136d,1
405,2019-08-11T22:11:15Z,NA,2019-08-12T15:39:22Z,2019-08-12T15:37:05Z,2019-08-12T15:37:05Z,Desorbed NA,21,21,21,21,0,137,1944,NA,NA,NA,NA,NA,,4D54_190805_8112019_21.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2019/4D54_190805_8112019_21.qgd,c9d4838b-5648-4df5-bff5-6d48cff2136d,1
406,2019-08-11T22:11:15Z,NA,2019-08-12T16:09:50Z,2019-08-12T16:08:26Z,2019-08-12T16:08:26Z,Desorbed NA,22,22,22,22,0,84,1828,NA,NA,NA,NA,NA,,5B30_190805_8112019_22.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2019/5B30_190805_8112019_22.qgd,c9d4838b-5648-4df5-bff5-6d48cff2136d,1
407,2019-08-11T22:11:15Z,NA,2019-08-12T16:41:09Z,2019-08-12T16:39:38Z,2019-08-12T16:39:38Z,Desorbed NA,23,23,23,23,0,91,1879,NA,NA,NA,NA,NA,,5B6_190805_8112019_23.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2019/5B6_190805_8112019_23.qgd,c9d4838b-5648-4df5-bff5-6d48cff2136d,1
408,2019-08-11T22:11:15Z,CWu2019.txt,2019-08-12T17:12:23Z,2019-08-12T17:11:04Z,2019-08-12T17:11:04Z,Desorbed NA,24,24,24,24,0,79,1874,FALSE,FALSE,FALSE,1,339,,OTCredo_Z3_190805_8112019_24.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Temperature expt CWu 2019/OTCredo_Z3_190805_8112019_24.qgd,c9d4838b-5648-4df5-bff5-6d48cff2136d,1
409,2019-08-11T22:11:15Z,CWu2019.txt,2019-08-12T17:43:57Z,2019-08-12T17:42:38Z,2019-08-12T17:42:38Z,Desorbed NA,25,25,25,25,0,79,1894,FALSE,FALSE,FALSE,18,331,,GNA1redo_leaf_190805_8112019_25.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Temperature expt CWu 2019/GNA1redo_leaf_190805_8112019_25.qgd,c9d4838b-5648-4df5-bff5-6d48cff2136d,1
410,2019-08-13T00:20:00Z,NA,2019-08-13T07:24:59Z,2019-08-13T07:18:00Z,2019-08-13T07:18:00Z,Desorbed NA,1,1,1,1,0,419,49262,NA,NA,NA,NA,NA,,Blank1_8132019_01.qgd,,Blank : RMBL,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2019/Blank1_8132019_01.qgd,33678096-905b-4dc1-9562-479db5b35d3e,1
411,2019-08-13T00:20:00Z,NA,2019-08-13T07:55:25Z,2019-08-13T07:54:05Z,2019-08-13T07:54:05Z,Desorbed NA,2,2,2,2,0,80,1826,NA,NA,NA,NA,NA,,5D288_190805_8132019_02.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2019/5D288_190805_8132019_02.qgd,33678096-905b-4dc1-9562-479db5b35d3e,1
412,2019-08-13T00:20:00Z,NA,2019-08-13T08:26:28Z,2019-08-13T08:25:07Z,2019-08-13T08:25:07Z,Desorbed NA,3,3,3,3,0,81,1863,NA,NA,NA,NA,NA,,Air_190805_8132019_03.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2019/Air_190805_8132019_03.qgd,33678096-905b-4dc1-9562-479db5b35d3e,1
413,2019-08-13T00:20:00Z,NA,2019-08-13T08:57:36Z,2019-08-13T08:56:06Z,2019-08-13T08:56:06Z,Desorbed NA,4,4,4,4,0,90,1868,NA,NA,NA,NA,NA,,5D272_190805_8132019_04.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2019/5D272_190805_8132019_04.qgd,33678096-905b-4dc1-9562-479db5b35d3e,1
414,2019-08-13T00:20:00Z,NA,2019-08-13T09:28:38Z,2019-08-13T09:27:17Z,2019-08-13T09:27:17Z,Desorbed NA,5,5,5,5,0,81,1862,NA,NA,NA,NA,NA,,2D288_190805_8132019_05.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2019/2D288_190805_8132019_05.qgd,33678096-905b-4dc1-9562-479db5b35d3e,1
415,2019-08-13T00:20:00Z,NA,2019-08-13T09:59:51Z,2019-08-13T09:58:32Z,2019-08-13T09:58:32Z,Desorbed NA,6,6,6,6,0,79,1873,NA,NA,NA,NA,NA,,5D286_190805_8132019_06.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2019/5D286_190805_8132019_06.qgd,33678096-905b-4dc1-9562-479db5b35d3e,1
416,2019-08-13T00:20:00Z,NA,2019-08-13T10:31:03Z,2019-08-13T10:29:44Z,2019-08-13T10:29:44Z,Desorbed NA,7,7,7,7,0,79,1872,NA,NA,NA,NA,NA,,5D282_190805_8132019_07.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2019/5D282_190805_8132019_07.qgd,33678096-905b-4dc1-9562-479db5b35d3e,1
417,2019-08-13T00:20:00Z,CWu2019.txt,2019-08-13T11:02:25Z,2019-08-13T11:00:55Z,2019-08-13T11:00:55Z,Desorbed NA,1,8,8,8,0,90,1882,FALSE,TRUE,TRUE,13,357,,Blank2_8132019_08.qgd,,Blank : RMBL,C:/GCMSsolution/Data/Project1/Powers RMBL Data/Blank2_8132019_08.qgd,33678096-905b-4dc1-9562-479db5b35d3e,1
418,2019-08-13T00:20:00Z,CWu2019.txt,2019-08-13T11:33:41Z,2019-08-13T11:32:10Z,2019-08-13T11:32:10Z,Desorbed NA,8,9,9,9,0,91,1876,FALSE,FALSE,FALSE,19,341,,SCH_V5_8132019_09.qgd,,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V5_8132019_09.qgd,33678096-905b-4dc1-9562-479db5b35d3e,1
419,2019-08-13T00:20:00Z,CWu2019.txt,2019-08-13T12:04:46Z,2019-08-13T12:03:27Z,2019-08-13T12:03:27Z,Desorbed NA,9,10,10,10,0,79,1865,FALSE,FALSE,FALSE,19,346,,SCH_V8_8132019_10.qgd,,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V8_8132019_10.qgd,33678096-905b-4dc1-9562-479db5b35d3e,1
420,2019-08-13T00:20:00Z,CWu2019.txt,2019-08-13T12:36:02Z,2019-08-13T12:34:42Z,2019-08-13T12:34:42Z,Desorbed NA,10,11,11,11,0,80,1876,FALSE,FALSE,FALSE,19,336,,SCH_V9_8132019_11.qgd,,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V9_8132019_11.qgd,33678096-905b-4dc1-9562-479db5b35d3e,1
421,2019-08-13T00:20:00Z,CWu2019.txt,2019-08-13T13:08:10Z,2019-08-13T13:05:53Z,2019-08-13T13:05:53Z,Desorbed NA,11,12,12,12,0,137,1928,FALSE,FALSE,FALSE,19,329,,SCH_V79_8132019_12.qgd,,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V79_8132019_12.qgd,33678096-905b-4dc1-9562-479db5b35d3e,1
422,2019-08-13T00:20:00Z,CWu2019.txt,2019-08-13T13:38:36Z,2019-08-13T13:37:13Z,2019-08-13T13:37:13Z,Desorbed NA,12,13,13,13,0,83,1826,FALSE,FALSE,FALSE,19,350,,SCH_V87_8132019_13.qgd,,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V87_8132019_13.qgd,33678096-905b-4dc1-9562-479db5b35d3e,1
423,2019-08-13T00:20:00Z,CWu2019.txt,2019-08-13T14:09:52Z,2019-08-13T14:08:34Z,2019-08-13T14:08:34Z,Desorbed NA,13,14,14,14,0,78,1876,FALSE,FALSE,FALSE,19,352,,SCH_V90_8132019_14.qgd,,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V90_8132019_14.qgd,33678096-905b-4dc1-9562-479db5b35d3e,1
424,2019-08-13T00:20:00Z,CWu2019.txt,2019-08-13T14:40:55Z,2019-08-13T14:39:32Z,2019-08-13T14:39:32Z,Desorbed NA,14,15,15,15,0,83,1863,FALSE,FALSE,FALSE,19,334,,SCH_V99_8132019_15.qgd,,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V99_8132019_15.qgd,33678096-905b-4dc1-9562-479db5b35d3e,1
425,2019-08-13T00:20:00Z,CWu2019.txt,2019-08-13T15:12:05Z,2019-08-13T15:10:45Z,2019-08-13T15:10:45Z,Desorbed NA,15,16,16,16,0,80,1870,FALSE,FALSE,FALSE,19,344,,SCH_V12_8132019_16.qgd,,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V12_8132019_16.qgd,33678096-905b-4dc1-9562-479db5b35d3e,1
426,2019-08-13T00:20:00Z,CWu2019.txt,2019-08-13T15:43:17Z,2019-08-13T15:41:52Z,2019-08-13T15:41:52Z,Desorbed NA,16,17,17,17,0,85,1872,FALSE,FALSE,FALSE,19,347,,SCH_V30_8132019_17.qgd,,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V30_8132019_17.qgd,33678096-905b-4dc1-9562-479db5b35d3e,1
427,2019-08-13T00:20:00Z,CWu2019.txt,2019-08-13T16:14:21Z,2019-08-13T16:13:03Z,2019-08-13T16:13:03Z,Desorbed NA,17,18,18,18,0,78,1864,FALSE,FALSE,FALSE,19,359,,SCH_V33_8132019_18.qgd,,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V33_8132019_18.qgd,33678096-905b-4dc1-9562-479db5b35d3e,1
428,2019-08-13T00:20:00Z,CWu2019.txt,2019-08-13T16:45:34Z,2019-08-13T16:44:09Z,2019-08-13T16:44:09Z,Desorbed NA,18,19,19,19,0,85,1873,FALSE,FALSE,FALSE,19,349,,SCH_V50_8132019_19.qgd,,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V50_8132019_19.qgd,33678096-905b-4dc1-9562-479db5b35d3e,1
429,2019-08-13T00:20:00Z,CWu2019.txt,2019-08-13T17:16:47Z,2019-08-13T17:15:29Z,2019-08-13T17:15:29Z,Desorbed NA,19,20,20,20,0,78,1873,FALSE,FALSE,FALSE,19,352,,SCH_V51_8132019_20.qgd,,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V51_8132019_20.qgd,33678096-905b-4dc1-9562-479db5b35d3e,1
430,2019-08-13T00:20:00Z,CWu2019.txt,2019-08-13T17:48:15Z,2019-08-13T17:46:58Z,2019-08-13T17:46:58Z,Desorbed NA,20,21,21,21,0,77,1888,FALSE,FALSE,FALSE,19,343,,SCH_V72_8132019_21.qgd,,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V72_8132019_21.qgd,33678096-905b-4dc1-9562-479db5b35d3e,1
431,2019-08-13T00:20:00Z,CWu2019.txt,2019-08-13T18:20:49Z,2019-08-13T18:18:35Z,2019-08-13T18:18:35Z,Desorbed NA,21,22,22,22,0,134,1954,FALSE,FALSE,FALSE,19,328,,SCH_V55_8132019_22.qgd,,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V55_8132019_22.qgd,33678096-905b-4dc1-9562-479db5b35d3e,1
432,2019-08-13T00:20:00Z,CWu2019.txt,2019-08-13T18:51:52Z,2019-08-13T18:50:29Z,2019-08-13T18:50:29Z,Desorbed NA,22,23,23,23,0,83,1863,FALSE,FALSE,FALSE,19,347,,SCH_V57_8132019_23.qgd,,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V57_8132019_23.qgd,33678096-905b-4dc1-9562-479db5b35d3e,1
433,2019-08-13T00:20:00Z,CWu2019.txt,2019-08-13T19:24:02Z,2019-08-13T19:22:40Z,2019-08-13T19:22:40Z,Desorbed NA,23,24,24,24,0,82,1930,FALSE,FALSE,FALSE,19,350,,SCH_V64_8132019_24.qgd,,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V64_8132019_24.qgd,33678096-905b-4dc1-9562-479db5b35d3e,1
434,2019-08-13T00:20:00Z,CWu2019.txt,2019-08-13T19:56:32Z,2019-08-13T19:55:08Z,2019-08-13T19:55:08Z,Desorbed NA,24,25,25,25,0,84,1950,FALSE,FALSE,FALSE,19,324,,SCH_V66_8132019_25.qgd,,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V66_8132019_25.qgd,33678096-905b-4dc1-9562-479db5b35d3e,1
435,2019-08-13T00:20:00Z,CWu2019.txt,2019-08-13T20:29:11Z,2019-08-13T20:27:52Z,2019-08-13T20:27:52Z,Desorbed NA,25,26,26,26,0,79,1959,FALSE,FALSE,FALSE,19,261,,SCH_V74_8132019_26.qgd,,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V74_8132019_26.qgd,33678096-905b-4dc1-9562-479db5b35d3e,1
436,2019-08-13T00:20:00Z,NA,2019-08-13T21:09:12Z,NA,2019-08-13T21:09:12Z,NA NA,1,27,NA,27,NA,NA,2401,NA,NA,NA,NA,NA,,NA,,NA,NA,33678096-905b-4dc1-9562-479db5b35d3e,1
437,2021-07-05T09:46:36Z,maxfield210705.txt,2021-07-05T16:51:30Z,2021-07-05T16:50:35Z,2021-07-05T16:50:35Z,Desorbed NA,1,1,1,1,0,55,305113,FALSE,TRUE,TRUE,33,335,,Blank1_752021_01.qgd,,Blank : RMBL,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2020/Blank1_752021_01.qgd,91822f38-ecc1-4392-a68f-21774b7ba2de,1
438,2021-07-05T09:46:36Z,maxfield210705.txt,2021-07-05T17:21:54Z,2021-07-05T17:33:03Z,2021-07-05T17:21:54Z,Desorbed NA,2,2,2,2,0,669,1824,FALSE,FALSE,FALSE,21,342,,3B838_200729_752021_02.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2020/3B838_200729_752021_02.qgd,91822f38-ecc1-4392-a68f-21774b7ba2de,1
439,2021-07-05T09:46:36Z,maxfield210705.txt,2021-07-05T17:53:34Z,2021-07-05T18:04:46Z,2021-07-05T17:53:34Z,Desorbed NA,3,3,3,3,0,672,1900,FALSE,FALSE,FALSE,21,324,,3A641_200729_752021_03.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2020/3A641_200729_752021_03.qgd,91822f38-ecc1-4392-a68f-21774b7ba2de,1
440,2021-07-05T09:46:36Z,maxfield210705.txt,2021-07-05T18:25:49Z,2021-07-05T18:37:00Z,2021-07-05T18:25:49Z,Desorbed NA,4,4,4,4,0,671,1935,FALSE,FALSE,FALSE,37,337,,3B618_200729_752021_04.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2020/3B618_200729_752021_04.qgd,91822f38-ecc1-4392-a68f-21774b7ba2de,1
441,2021-07-05T09:46:36Z,maxfield210705.txt,2021-07-05T18:58:47Z,2021-07-05T19:09:52Z,2021-07-05T18:58:47Z,Desorbed NA,5,5,5,5,0,665,1978,FALSE,FALSE,FALSE,37,331,,3B828_200729_752021_05.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2020/3B828_200729_752021_05.qgd,91822f38-ecc1-4392-a68f-21774b7ba2de,1
442,2021-07-05T09:46:36Z,maxfield210705.txt,2021-07-05T19:31:41Z,2021-07-05T19:42:48Z,2021-07-05T19:31:41Z,Desorbed NA,6,6,6,6,0,667,1974,FALSE,FALSE,FALSE,7,332,,3D881_200729_752021_06.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2020/3D881_200729_752021_06.qgd,91822f38-ecc1-4392-a68f-21774b7ba2de,1
443,2021-07-05T09:46:36Z,maxfield210705.txt,2021-07-05T20:04:21Z,2021-07-05T20:15:32Z,2021-07-05T20:04:21Z,Desorbed NA,7,7,7,7,0,671,1960,FALSE,FALSE,FALSE,2,337,,3D895_200729_752021_07.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2020/3D895_200729_752021_07.qgd,91822f38-ecc1-4392-a68f-21774b7ba2de,1
444,2021-07-05T09:46:36Z,maxfield210705.txt,2021-07-05T20:36:25Z,2021-07-05T20:47:26Z,2021-07-05T20:36:25Z,Desorbed NA,8,8,8,8,0,661,1924,FALSE,FALSE,FALSE,22,314,,5A180_200729_752021_08.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2020/5A180_200729_752021_08.qgd,91822f38-ecc1-4392-a68f-21774b7ba2de,1
445,2021-07-05T09:46:36Z,maxfield210705.txt,2021-07-05T21:08:31Z,2021-07-05T21:19:27Z,2021-07-05T21:08:31Z,Desorbed NA,9,9,9,9,0,656,1926,FALSE,FALSE,FALSE,22,317,,6A145_200729_752021_09.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2020/6A145_200729_752021_09.qgd,91822f38-ecc1-4392-a68f-21774b7ba2de,1
446,2021-07-05T15:04:18Z,maxfield210705b.txt,2021-07-05T22:09:02Z,2021-07-05T22:12:23Z,2021-07-05T22:09:02Z,Desorbed NA,1,1,2,1,-1,201,3631,FALSE,TRUE,TRUE,33,330,,Blank1_752021_02.qgd,,Blank : RMBL,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2020/Blank1_752021_02.qgd,1e9b0000-d0e6-4070-af9d-44424a3ebe74,1
447,2021-07-05T15:04:18Z,maxfield210705b.txt,2021-07-05T22:39:27Z,2021-07-05T22:50:37Z,2021-07-05T22:39:27Z,Desorbed NA,2,2,2,2,0,670,1825,FALSE,FALSE,FALSE,22,322,,1A231_200701_752021_02.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2020/1A231_200701_752021_02.qgd,1e9b0000-d0e6-4070-af9d-44424a3ebe74,1
448,2021-07-05T15:04:18Z,maxfield210705b.txt,2021-07-05T23:12:05Z,2021-07-05T23:23:14Z,2021-07-05T23:12:05Z,Desorbed NA,3,3,3,3,0,669,1958,FALSE,FALSE,FALSE,34,337,,1A244_200701_752021_03.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2020/1A244_200701_752021_03.qgd,1e9b0000-d0e6-4070-af9d-44424a3ebe74,1
449,2021-07-05T15:04:18Z,maxfield210705b.txt,2021-07-05T23:44:56Z,2021-07-05T23:56:05Z,2021-07-05T23:44:56Z,Desorbed NA,4,4,4,4,0,669,1971,FALSE,FALSE,FALSE,22,329,,1A250_200701_752021_04.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2020/1A250_200701_752021_04.qgd,1e9b0000-d0e6-4070-af9d-44424a3ebe74,1
450,2021-07-05T15:04:18Z,maxfield210705b.txt,2021-07-06T00:17:35Z,2021-07-06T00:28:43Z,2021-07-06T00:17:35Z,Desorbed NA,5,5,5,5,0,668,1959,FALSE,FALSE,FALSE,22,324,,1C64_200701_752021_05.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2020/1C64_200701_752021_05.qgd,1e9b0000-d0e6-4070-af9d-44424a3ebe74,1
451,2021-07-05T15:04:18Z,maxfield210705b.txt,2021-07-06T00:50:18Z,2021-07-06T01:01:30Z,2021-07-06T00:50:18Z,Desorbed NA,6,6,6,6,0,672,1963,FALSE,FALSE,FALSE,34,340,,1D24_200701_752021_06.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2020/1D24_200701_752021_06.qgd,1e9b0000-d0e6-4070-af9d-44424a3ebe74,1
452,2021-07-05T15:04:18Z,maxfield210705b.txt,2021-07-06T01:23:00Z,2021-07-06T01:34:05Z,2021-07-06T01:23:00Z,Desorbed NA,7,7,7,7,0,665,1962,FALSE,FALSE,FALSE,34,335,,3C174_200701_752021_07.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2020/3C174_200701_752021_07.qgd,1e9b0000-d0e6-4070-af9d-44424a3ebe74,1
453,2021-07-05T15:04:18Z,maxfield210705b.txt,2021-07-06T01:55:28Z,2021-07-06T02:06:39Z,2021-07-06T01:55:28Z,Desorbed NA,8,8,8,8,0,671,1948,FALSE,FALSE,FALSE,34,345,,3D886_200701_752021_08.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2020/3D886_200701_752021_08.qgd,1e9b0000-d0e6-4070-af9d-44424a3ebe74,1
454,2021-07-05T15:04:18Z,maxfield210705b.txt,2021-07-06T02:27:47Z,2021-07-06T02:38:57Z,2021-07-06T02:27:47Z,Desorbed NA,9,9,9,9,0,670,1939,FALSE,FALSE,FALSE,22,343,,4A114_200701_752021_09.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2020/4A114_200701_752021_09.qgd,1e9b0000-d0e6-4070-af9d-44424a3ebe74,1
455,2021-07-05T15:04:18Z,maxfield210705b.txt,2021-07-06T02:59:40Z,2021-07-06T03:10:41Z,2021-07-06T02:59:40Z,Desorbed NA,10,10,10,10,0,661,1913,FALSE,FALSE,FALSE,22,336,,4B576_200701_752021_10.qgd,,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2020/4B576_200701_752021_10.qgd,1e9b0000-d0e6-4070-af9d-44424a3ebe74,1
456,2021-07-05T15:04:18Z,NA,2021-07-06T03:32:09Z,2021-07-06T03:42:24Z,2021-07-06T03:32:09Z,Desorbed NA,11,11,11,11,0,615,1949,NA,NA,NA,NA,NA,,Bakeout_752021_11.qgd,,Blank : RMBL,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2020/Bakeout_752021_11.qgd,1e9b0000-d0e6-4070-af9d-44424a3ebe74,1
457,2021-07-05T15:04:18Z,NA,2021-07-06T04:02:48Z,2021-07-06T04:13:59Z,2021-07-06T04:02:48Z,Desorbed NA,12,12,12,12,0,671,1839,NA,NA,NA,NA,NA,,Bakeout_752021_12.qgd,,Blank : RMBL,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2020/Bakeout_752021_12.qgd,1e9b0000-d0e6-4070-af9d-44424a3ebe74,1
458,2021-07-05T15:04:18Z,NA,2021-07-06T04:34:25Z,2021-07-06T04:45:30Z,2021-07-06T04:34:25Z,Desorbed NA,13,13,13,13,0,665,1897,NA,NA,NA,NA,NA,,Bakeout_752021_13.qgd,,Blank : RMBL,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2020/Bakeout_752021_13.qgd,1e9b0000-d0e6-4070-af9d-44424a3ebe74,1
459,2021-07-05T15:04:18Z,NA,2021-07-06T05:05:46Z,2021-07-06T05:16:55Z,2021-07-06T05:05:46Z,Desorbed NA,14,14,14,14,0,669,1881,NA,NA,NA,NA,NA,,Bakeout_752021_14.qgd,,Blank : RMBL,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2020/Bakeout_752021_14.qgd,1e9b0000-d0e6-4070-af9d-44424a3ebe74,1
460,2021-07-05T15:04:18Z,NA,2021-07-06T05:37:06Z,2021-07-06T05:48:12Z,2021-07-06T05:37:06Z,Desorbed NA,15,15,15,15,0,666,1880,NA,NA,NA,NA,NA,,Bakeout_752021_15.qgd,,Blank : RMBL,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2020/Bakeout_752021_15.qgd,1e9b0000-d0e6-4070-af9d-44424a3ebe74,1
461,2021-07-05T15:04:18Z,NA,2021-07-06T06:08:17Z,2021-07-06T06:19:12Z,2021-07-06T06:08:17Z,Desorbed NA,16,16,16,16,0,655,1871,NA,NA,NA,NA,NA,,Bakeout_752021_16.qgd,,Blank : RMBL,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2020/Bakeout_752021_16.qgd,1e9b0000-d0e6-4070-af9d-44424a3ebe74,1
462,2021-07-05T15:04:18Z,NA,2021-07-06T06:39:15Z,2021-07-06T06:50:24Z,2021-07-06T06:39:15Z,Desorbed NA,17,17,17,17,0,669,1858,NA,NA,NA,NA,NA,,Bakeout_752021_17.qgd,,Blank : RMBL,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2020/Bakeout_752021_17.qgd,1e9b0000-d0e6-4070-af9d-44424a3ebe74,1
